Flow Hash,Source IP,Destination IP,Number of Packets,Number of Packets (Scaled to 1000000),Source Port,Destination Port,Average Packet Size,Minimum Packet Size,Maximum Packet Size,Total Bytes,IAT Min,IAT Max,IAT Mean,Label
8444027605150945278,88.204.245.66,37.60.229.253,128,0.000128,0.766124971389334,0.0003356984817273213,0.12645833333333334,0.044,0.8226666666666667,0.00016186666666666668,0.0015485723813374837,188.0679194331169,96.29970101664463,malicious
3264841252100614462,37.60.229.253,88.204.245.66,13,1.3e-05,0.0003356984817273213,0.766124971389334,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0015484968821207683,0.04117570320765177,0.010270522190974308,malicious
-4184463342946455901,103.113.153.50,37.60.229.253,14,1.4e-05,0.5701686121919585,0.0003356984817273213,0.11295238095238094,0.044,0.8226666666666667,1.5813333333333333e-05,0.0032865007718404136,0.05723813772201538,0.01662879642986116,malicious
-6168725157998249439,37.60.229.253,103.113.153.50,13,1.3e-05,0.0003356984817273213,0.5701686121919585,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0033439954121907553,0.0539318323135376,0.0164959559073815,malicious
-200288106551015640,109.205.211.110,37.60.229.253,2,2e-06,0.6663004501411459,0.7813382162203403,0.04,0.04,0.04,8e-07,0.0005570292472839355,0.0005570292472839355,0.0005570292472839355,n/a
-7732237823181259595,37.60.229.253,167.114.96.241,13,1.3e-05,0.0003356984817273213,0.8307316700999466,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.001584168275197347,0.04627008040746053,0.0111742588189932,malicious
2645093237695425383,150.129.185.33,37.60.229.253,23,2.3e-05,0.8583810177767605,0.0003356984817273213,0.12655072463768116,0.044,0.8226666666666667,2.9106666666666667e-05,0.004073743025461833,5.653802752494812,2.935174016503321,malicious
-134729459191003257,37.60.229.253,150.129.185.33,11,1.1e-05,0.0003356984817273213,0.8583810177767605,0.11775757575757576,0.044,0.6946666666666667,1.2953333333333334e-05,0.004074601332346598,0.0684034506479899,0.0226868571657123,malicious
8747173050195462043,46.10.201.91,37.60.229.253,36,3.6e-05,0.8350957503624018,0.0003356984817273213,0.12474074074074075,0.044,0.8226666666666667,4.490666666666667e-05,0.0004912336667378743,4.131743081410726,1.8255577172394153,malicious
-4848862474759176575,37.60.229.253,46.10.201.91,12,1.2e-05,0.0003356984817273213,0.8350957503624018,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0005023956298828125,0.034324793020884196,0.007181648413340251,malicious
-10844759495289703,103.179.111.84,37.60.229.253,21,2.1e-05,0.7087815671015488,0.0003356984817273213,0.13403174603174603,0.044,0.8226666666666667,2.8146666666666666e-05,0.002514954408009847,1.4736417373021444,0.6115443129388113,malicious
3942643440607497266,37.60.229.253,103.179.111.84,13,1.3e-05,0.0003356984817273213,0.7087815671015488,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0025153160095214844,0.052861467997233076,0.014416986856705104,malicious
3955838707488977243,160.187.54.114,37.60.229.253,24,2.4e-05,0.6056305790798809,0.0003356984817273213,0.12466666666666666,0.044,0.8226666666666667,2.992e-05,0.003212269147237142,0.8397281885147094,0.4036367305450969,malicious
-6457558011269537383,37.60.229.253,160.187.54.114,13,1.3e-05,0.0003356984817273213,0.6056305790798809,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.003316803773244222,0.07533396085103353,0.019696716161874624,malicious
3706565930350516661,221.133.3.83,37.60.229.253,33,3.3e-05,0.5715114061188677,0.0003356984817273213,0.10266666666666667,0.044,0.8226666666666667,3.388e-05,0.0031870683034261067,2.5260024468104043,1.2846457568081944,malicious
-2082908584816206411,37.60.229.253,221.133.3.83,12,1.2e-05,0.0003356984817273213,0.5715114061188677,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0034563541412353516,0.17464569807052613,0.05768015450901455,malicious
-2774633304026073490,80.69.185.150,37.60.229.253,24,2.4e-05,0.820202944991226,0.0003356984817273213,0.12466666666666666,0.044,0.8226666666666667,2.992e-05,0.001472453276316325,2.0213756918907166,0.9815959562857945,malicious
3839276508313423740,37.60.229.253,80.69.185.150,13,1.3e-05,0.0003356984817273213,0.820202944991226,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0014729777971903483,0.04836606582005819,0.011283963765853491,malicious
287308408413442453,27.254.217.117,37.60.229.253,39,3.9e-05,0.8651255054551004,0.0003356984817273213,0.1671794871794872,0.04,0.8226666666666667,6.52e-05,0.0032981197039286298,172.4800583044688,78.36677226205158,unknown
-199787551626351510,37.60.229.253,27.254.217.117,11,1.1e-05,0.0003356984817273213,0.8651255054551004,0.35454545454545455,0.044,0.7086666666666667,3.9e-05,0.0032982190450032553,0.18359524011611938,0.07833771416635224,unknown
-5970716656467747367,103.153.65.59,37.60.229.253,26,2.6e-05,0.6157625696192874,0.0003356984817273213,0.0878974358974359,0.044,0.8226666666666667,2.2853333333333334e-05,0.004243632157643636,2.9791924079259235,1.5784918756057056,malicious
-5127484246350030586,37.60.229.253,103.153.65.59,12,1.2e-05,0.0003356984817273213,0.6157625696192874,0.08872222222222223,0.044,0.42,1.0646666666666668e-05,0.004244367281595866,0.09060518741607666,0.025538047817018298,malicious
-8389493342914170756,67.206.199.46,37.60.229.253,15,1.5e-05,0.4119478141451133,0.0003356984817273213,0.10835555555555555,0.044,0.8226666666666667,1.6253333333333332e-05,0.004576504230499268,0.1050419807434082,0.028732495043012833,malicious
-2970420338246213241,37.60.229.253,67.206.199.46,11,1.1e-05,0.0003356984817273213,0.4119478141451133,0.15066666666666667,0.044,0.6946666666666667,1.6573333333333333e-05,0.005486905574798584,0.1051042397816976,0.031966667464285184,malicious
5599859938099010057,103.153.154.10,37.60.229.253,12,1.2e-05,0.8751659418631266,0.0003356984817273213,0.124,0.044,0.8226666666666667,1.488e-05,0.002888476848602295,0.05379968484242757,0.01588001350561778,malicious
9089330389490275609,37.60.229.253,103.153.154.10,13,1.3e-05,0.0003356984817273213,0.8751659418631266,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.002897791067759196,0.05089271863301595,0.015024109375782501,malicious
-3951946400822493273,109.195.50.100,37.60.229.253,17,1.7e-05,0.8402227817196918,0.0003356984817273213,0.1007843137254902,0.044,0.8226666666666667,1.7133333333333334e-05,0.0011843323707580566,0.10285082658131918,0.02603017863105325,malicious
-6547625920555432915,37.60.229.253,109.195.50.100,12,1.2e-05,0.0003356984817273213,0.8402227817196918,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0013901233673095704,0.10175347725550334,0.024118841687838236,malicious
4935907209484327153,141.89.68.166,37.60.229.253,102,0.000102,0.006759746700236515,0.5822537575341421,0.23346405228758169,0.044,1.9746666666666666,0.00023813333333333334,0.00037568012873331706,4.704304810365041,2.122262315890368,n/a
-8052750080202148839,179.127.10.169,37.60.229.253,41,4.1e-05,0.7560540169375143,0.0003356984817273213,0.11378861788617886,0.044,0.8226666666666667,4.6653333333333336e-05,0.0032025575637817383,4.762276530265808,2.1901163574156723,malicious
1758473830202235996,37.60.229.253,179.127.10.169,12,1.2e-05,0.0003356984817273213,0.7560540169375143,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0032029191652933756,0.059362892309824625,0.01871995362970564,malicious
-5914209532541684838,102.223.209.43,37.60.229.253,12,1.2e-05,0.590249485008011,0.0003356984817273213,0.12444444444444444,0.044,0.8226666666666667,1.4933333333333333e-05,0.0032947699228922525,0.07807495594024658,0.02099108894666036,malicious
-6047323958245042135,37.60.229.253,102.223.209.43,13,1.3e-05,0.0003356984817273213,0.590249485008011,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0032946308453877765,0.07478063503901164,0.0197942180511279,malicious
-7092009675029539732,79.124.62.126,37.60.229.253,2,2e-06,0.6328984512092775,0.5551384756237125,0.04,0.04,0.04,8e-07,0.0004961133003234863,0.0004961133003234863,0.0004961133003234863,n/a
-3003583470566162036,193.32.162.156,37.60.229.253,44,4.4e-05,0.6860761425192645,0.006759746700236515,0.08178787878787878,0.044,0.24466666666666667,3.5986666666666665e-05,0.0005897204081217448,192.19407631556194,92.3711625388174,n/a
2644560440392017359,37.60.229.253,193.32.162.156,10,1e-05,0.006759746700236515,0.6860761425192645,0.41080000000000005,0.036,1.908,4.108e-05,0.02120989958445231,0.025141600767771402,0.023131237427393595,n/a
-2350253224561018409,37.60.229.253,140.82.121.3,209,0.000209,0.02951094834821088,0.006759746700236515,0.16063157894736843,0.044,1.0253333333333334,0.00033572,7.072289784749349e-05,199.92943261861802,106.82244925913444,n/a
-1240983696169501512,140.82.121.3,37.60.229.253,10,1e-05,0.006759746700236515,0.02951094834821088,0.32926666666666665,0.04,1.17,3.2926666666666664e-05,6.634791692097982e-05,0.0027533809343973795,0.0009948853651682535,n/a
-5560345537953176563,125.228.190.132,37.60.229.253,15,1.5e-05,0.7152513923857481,0.0003356984817273213,0.1087111111111111,0.044,0.8226666666666667,1.6306666666666668e-05,0.004683192571004232,0.08674083948135376,0.02726415713628133,malicious
-4408552907403654543,37.60.229.253,125.228.190.132,11,1.1e-05,0.0003356984817273213,0.7152513923857481,0.15066666666666667,0.044,0.6946666666666667,1.6573333333333333e-05,0.009532535076141357,0.08205400705337525,0.026803098302898988,malicious
-5808806845107095237,210.87.97.90,37.60.229.253,39,3.9e-05,0.8882887006942854,0.0003356984817273213,0.11572649572649572,0.04,0.8226666666666667,4.513333333333333e-05,0.002743502457936605,5.527275959650676,2.285635368538718,malicious
-7684163125638181548,37.60.229.253,210.87.97.90,12,1.2e-05,0.0003356984817273213,0.8882887006942854,0.13827777777777778,0.044,0.6946666666666667,1.6593333333333333e-05,0.0027443448702494304,0.07020505666732788,0.01793063614103529,malicious
3072898304749642969,187.28.1.110,37.60.229.253,23,2.3e-05,0.4046997787441825,0.0003356984817273213,0.1272463768115942,0.044,0.8226666666666667,2.9266666666666665e-05,0.003446491559346517,1.3691259463628134,0.6434604878010955,malicious
-6884016672080381990,37.60.229.253,187.28.1.110,13,1.3e-05,0.0003356984817273213,0.4046997787441825,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.003460844357808431,0.0547456701596578,0.016965382527082396,malicious
-3152139941326019182,51.222.85.30,37.60.229.253,24,2.4e-05,0.7375600823987183,0.0003356984817273213,0.12422222222222223,0.044,0.8226666666666667,2.9813333333333335e-05,0.0016751607259114583,2.5102245648701986,1.2323162423239815,malicious
-6516986060734894604,37.60.229.253,51.222.85.30,12,1.2e-05,0.0003356984817273213,0.7375600823987183,0.13827777777777778,0.044,0.6946666666666667,1.6593333333333333e-05,0.0017034212748209636,0.042611626784006755,0.00849327113893297,malicious
-5028492023817314961,45.119.85.159,37.60.229.253,10,1e-05,0.8186160067139696,0.0003356984817273213,0.06266666666666666,0.044,0.1,6.266666666666667e-06,0.004096341133117676,0.0708389163017273,0.024163177808125814,malicious
-8880904505375915098,37.60.229.253,45.119.85.159,12,1.2e-05,0.0003356984817273213,0.8186160067139696,0.08872222222222223,0.044,0.42,1.0646666666666668e-05,0.004096039136250814,0.06674467325210572,0.02134272423055437,malicious
9007950805035004817,77.109.21.190,37.60.229.253,13,1.3e-05,0.9268329900053407,0.0003356984817273213,0.11661538461538462,0.044,0.8226666666666667,1.516e-05,0.0007157365481058757,0.052514922618865964,0.00922474035849938,malicious
2875973154916759514,37.60.229.253,77.109.21.190,10,1e-05,0.0003356984817273213,0.9268329900053407,0.12513333333333332,0.044,0.6946666666666667,1.2513333333333333e-05,0.0008920232454935709,0.05179872512817383,0.009874522686004639,malicious
805733843868404713,78.128.114.166,37.60.229.253,2,2e-06,0.8843823910887312,0.09912260624093995,0.04,0.04,0.04,8e-07,0.0004492044448852539,0.0004492044448852539,0.0004492044448852539,n/a
-7208312022115985226,213.235.192.23,37.60.229.253,14,1.4e-05,0.6218356603341726,0.0003356984817273213,0.11333333333333333,0.044,0.8226666666666667,1.586666666666667e-05,0.0002620021502176921,0.04013067086537679,0.006562875849860055,malicious
6649194553440803797,37.60.229.253,213.235.192.23,12,1.2e-05,0.0003356984817273213,0.6218356603341726,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0002616604169209798,0.03986760377883911,0.007526074846585591,malicious
-7310841537509088016,103.154.179.154,37.60.229.253,25,2.5e-05,0.8288090333409629,0.0003356984817273213,0.11962666666666666,0.044,0.8226666666666667,2.9906666666666666e-05,0.0026077946027119954,1.9837040821711223,0.93702539285024,malicious
-6412847245018906928,37.60.229.253,103.154.179.154,13,1.3e-05,0.0003356984817273213,0.8288090333409629,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.00262598991394043,0.08161136309305826,0.01932578423084357,malicious
4123578311099183367,181.65.211.141,37.60.229.253,62,6.2e-05,0.7721980621042192,0.0003356984817273213,0.12141935483870968,0.044,0.8013333333333333,7.528e-05,0.0028150320053100587,68.60804589589436,28.769252158493124,malicious
-2532582880798542790,37.60.229.253,181.65.211.141,13,1.3e-05,0.0003356984817273213,0.7721980621042192,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0028148889541625977,0.08034778038660685,0.019358201515980257,malicious
4107316485639081104,18.218.118.203,37.60.229.253,62,6.2e-05,0.6357518883039597,0.0012207217517357137,0.06703225806451613,0.04,0.218,4.156e-05,0.0017217357953389486,6.5774479905764265,3.266721276570391,n/a
-49039361596318991,37.60.229.253,18.218.118.203,4,4e-06,0.0012207217517357137,0.6357518883039597,0.07466666666666667,0.044,0.16133333333333333,2.9866666666666667e-06,0.005089155832926432,0.03297121127446492,0.012063170472780863,n/a
-8292266936980934646,14.206.0.20,37.60.229.253,23,2.3e-05,0.5761501487754634,0.0003356984817273213,0.0937391304347826,0.044,0.8226666666666667,2.156e-05,0.004661126931508382,4.559004060427347,1.7824343194132266,malicious
3263784318538558055,37.60.229.253,14.206.0.20,14,1.4e-05,0.0003356984817273213,0.5761501487754634,0.13338095238095238,0.044,0.6946666666666667,1.8673333333333333e-05,0.004668668905893961,0.10933911005655925,0.032151382310049874,malicious
-4152295892036118885,37.60.229.253,181.65.211.141,13,1.3e-05,0.0003356984817273213,0.7986877241168842,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0028919219970703126,0.08134860197703044,0.019699459198193672,malicious
-4074654296943620389,181.214.83.147,37.60.229.253,26,2.6e-05,0.5181353475242237,0.0003356984817273213,0.11846153846153845,0.044,0.8226666666666667,3.08e-05,0.0015419721603393555,0.6074136813481649,0.3075160537010584,malicious
4606259359060610127,37.60.229.253,181.214.83.147,13,1.3e-05,0.0003356984817273213,0.5181353475242237,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0015417138735453288,0.06184310913085937,0.013540951410929362,malicious
7533405240762306289,37.60.229.253,181.65.211.141,13,1.3e-05,0.0003356984817273213,0.8253604943923094,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.002847735087076823,0.056619528929392496,0.01581011552077073,malicious
3397982767440891412,179.61.137.164,37.60.229.253,12,1.2e-05,0.6347753109025711,0.0003356984817273213,0.1248888888888889,0.044,0.8226666666666667,1.4986666666666667e-05,0.0015674471855163575,0.03181347846984863,0.009163214100731744,malicious
2828349477621865095,37.60.229.253,179.61.137.164,12,1.2e-05,0.0003356984817273213,0.6347753109025711,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0017339746157328288,0.030272285143534344,0.008609717422061496,malicious
-5865058069638306351,37.60.229.253,160.187.54.114,13,1.3e-05,0.0003356984817273213,0.5090104524299992,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0025710225105285644,0.06873364845911661,0.017042594995254127,malicious
-4241096908627280986,37.60.229.253,210.87.97.90,13,1.3e-05,0.0003356984817273213,0.8085145342183566,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0027407447497049967,0.07402257124582927,0.018011901011833777,malicious
-7715133133266962733,103.10.120.8,37.60.229.253,34,3.4e-05,0.7014877546349279,0.0003356984817273213,0.12815686274509805,0.044,0.8226666666666667,4.357333333333333e-05,0.002750555674235026,3.128183376789093,1.518447812164531,malicious
2590159633378441597,37.60.229.253,103.10.120.8,11,1.1e-05,0.0003356984817273213,0.7014877546349279,0.14927272727272728,0.044,0.6946666666666667,1.642e-05,0.0027553757031758626,0.07004651625951132,0.018759382132327918,malicious
-7709493344767681501,37.60.229.253,84.44.39.47,12,1.2e-05,0.0003356984817273213,0.6248569466697185,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0008425792058308919,0.06711541811625163,0.013340724507967631,malicious
-268691202235947470,182.253.237.100,37.60.229.253,14,1.4e-05,0.8814526588845655,0.0003356984817273213,0.11333333333333333,0.044,0.8226666666666667,1.586666666666667e-05,0.002761586507161458,0.0730690598487854,0.017536736386162894,malicious
-4110239026868496333,37.60.229.253,182.253.237.100,13,1.3e-05,0.0003356984817273213,0.8814526588845655,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.0028017759323120117,0.07030601104100545,0.01771842394119654,malicious
6533248070534752046,167.233.117.77,37.60.229.253,12,1.2e-05,0.824475471122301,0.0003356984817273213,0.1248888888888889,0.044,0.8226666666666667,1.4986666666666667e-05,0.0002846042315165202,0.04030603965123494,0.00754166411028968,malicious
2894321651699353954,37.60.229.253,167.233.117.77,12,1.2e-05,0.0003356984817273213,0.824475471122301,0.14294444444444443,0.044,0.6946666666666667,1.7153333333333334e-05,0.0002859195073445638,0.040017688274383546,0.007607615987459819,malicious
1974732557939865902,103.74.122.88,37.60.229.253,16,1.6e-05,0.693186846723125,0.0003356984817273213,0.10466666666666667,0.044,0.8226666666666667,1.6746666666666667e-05,0.0036861538887023927,0.0945363720258077,0.030093510200579963,malicious
-5792505393040698556,37.60.229.253,103.74.122.88,13,1.3e-05,0.0003356984817273213,0.693186846723125,0.13533333333333333,0.044,0.6946666666666667,1.7593333333333333e-05,0.003872851530710856,0.09074414571126302,0.025105579694112142,malicious
